"ID{id,int}(idx)","类型{type,int}","类型(num,t)","选择描述(str,chooseDes)","场景跳转图片(str,datePlace)","跳转剧情(num,plotId)","微信开场剧情(str,startDes)","微信开场描述(str,indexDes)","美女约会开场(funcs,beautyStartDes)","美女约会地点引用(funcs,beautyDatePlace)","剧情(funcs,plotDes)","正确选择项(num,rightChoose)","奖励1{prize1,json_funcs}","奖励2{prize2,json_funcs}","奖励3{prize3,json_funcs}","选项1下一段剧情{nextCid1,int}","选项2下一段剧情{nextCid2,int} ","选项3下一段剧情{nextCid3,int}","剧情开始标志(num,showtime)",
57020604,1,3,风景区,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800016,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020605,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020606,1,3,商业街,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800018,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020607,1,3,茶楼,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800019,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020608,1,3,风景区,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800016,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020609,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020610,1,3,商业街,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800018,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020611,1,3,茶楼,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800019,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020612,1,3,温泉山庄,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800020,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020701,1,3,餐厅,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800001,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020702,1,3,度假山庄,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800002,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020703,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020704,1,3,餐厅,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800001,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020705,1,3,度假山庄,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800002,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020706,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020707,1,3,艺术展,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800004,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020708,1,3,餐厅,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800001,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020709,1,3,度假山庄,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800002,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020710,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020711,1,3,艺术展,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800004,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020712,1,3,豪华游轮,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800005,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020801,1,3,餐厅,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800001,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020802,1,3,度假山庄,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800002,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020803,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020804,1,3,餐厅,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800001,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020805,1,3,度假山庄,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800002,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020806,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020807,1,3,艺术展,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800004,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020808,1,3,餐厅,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800001,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020809,1,3,度假山庄,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800002,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020810,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020811,1,3,艺术展,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800004,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020812,1,3,豪华游轮,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800005,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020901,1,3,风景区,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800016,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020902,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020903,1,3,商业街,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800018,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020904,1,3,风景区,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800016,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020905,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020906,1,3,商业街,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800018,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020907,1,3,茶楼,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800019,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020908,1,3,风景区,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800016,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020909,1,3,公园,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800003,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57020910,1,3,商业街,dizhi,53221011,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800018,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
