"编号{id,int}(idx)","关卡名(str,pname)","关卡节点名(str,name)","描述(str,desc)","章节{chapter,int}(num,zj)","部分{part,int}(num,gk)","序号{ix,int}(num,zdjd)","头像(str,h1)","方头像(str,h2)","半身像(str,hf)","名字(str,bossn)","简介(str,bossd)","背景图(str,bg)","传单颜色(num,bColor)","战斗配置(num,fCfg)","口才{eqen,long}(num,kc)","实力{chance,long}(num,sl)","参数1{param1,long}","参数2{param2,long}","是否boss{boss,bool}(str,boss)","奖励{prize,json_funcs}(json,jl)","文字描述1","文字描述2",
40012832,128章3关,128章3关2点,128章3关2点描述,128,3,1,,,,,,,2,40200007,4773946,46803400,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012832,240012832,
40012833,128章3关,128章3关3点,128章3关3点描述,128,3,2,,,,,,,1,40200007,4868480,47266800,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012833,240012833,
40012834,128章3关,128章3关4点,128章3关4点描述,128,3,3,,,,,,,3,40200007,4963940,47730200,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012834,240012834,
40012835,128章3关,128章3关5点,128章3关5点描述,128,3,4,,,,,,,3,40200005,5060328,48193600,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012835,240012835,
40012836,128章3关,128章3关6点,128章3关6点描述,128,3,5,,,,,,,2,40200005,5206762,49120400,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012836,240012836,
40012837,128章3关,128章3关7点,128章3关7点描述,128,3,6,,,,,,,3,40200009,5355050,50047200,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012837,240012837,
40012838,128章3关,128章3关8点,128章3关8点描述,128,3,7,,,,,,,2,40200009,5505192,50974000,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140012838,240012838,
40012841,128章4关,128章4关1点,128章4关1点描述,128,4,0,,,,,,,1,40200003,4791440,47440000,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012841,240012841,
40012842,128章4关,128章4关2点,128章4关2点描述,128,4,1,,,,,,,3,40200003,4887268,47914400,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012842,240012842,
40012843,128章4关,128章4关3点,128章4关3点描述,128,4,2,,,,,,,3,40200004,4984046,48388800,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012843,240012843,
40012844,128章4关,128章4关4点,128章4关4点描述,128,4,3,,,,,,,2,40200004,5081772,48863200,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012844,240012844,
40012845,128章4关,128章4关5点,128章4关5点描述,128,4,4,,,,,,,2,40200004,5180448,49337600,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012845,240012845,
40012846,128章4关,128章4关6点,128章4关6点描述,128,4,5,,,,,,,3,40200004,5330358,50286400,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012846,240012846,
40012847,128章4关,128章4关7点,128章4关7点描述,128,4,6,,,,,,,1,40200006,5482166,51235200,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012847,240012847,
40012848,128章4关,128章4关8点,128章4关8点描述,128,4,7,,,,,,,1,40200006,5635872,52184000,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140012848,240012848,
40012851,128章5关,128章5关1点,128章5关1点描述,128,5,0,,,,,,,2,40200006,4902540,48540000,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012851,240012851,
40012852,128章5关,128章5关2点,128章5关2点描述,128,5,1,,,,,,,2,40200006,5000590,49025400,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012852,240012852,
40012853,128章5关,128章5关3点,128章5关3点描述,128,5,2,,,,,,,3,40200001,5099612,49510800,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012853,240012853,
40012854,128章5关,128章5关4点,128章5关4点描述,128,5,3,,,,,,,1,40200001,5199604,49996200,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012854,240012854,
40012855,128章5关,128章5关5点,128章5关5点描述,128,5,4,,,,,,,3,40200002,5300568,50481600,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012855,240012855,
40012856,128章5关,128章5关6点,128章5关6点描述,128,5,5,,,,,,,2,40200002,5453954,51452400,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012856,240012856,
40012857,128章5关,128章5关7点,128章5关7点描述,128,5,6,,,,,,,2,40200006,5609282,52423200,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5}]",140012857,240012857,
40012858,128章5关,128章5关8点,128章5关8点描述,128,5,7,,,,,,,1,40200006,5766552,53394000,10000,51200,false,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140012858,240012858,
40012861,地头蛇,地头蛇,地头蛇描述,128,6,0,10031201,10031231,10032201,第128BOSS,第128BOSS描述,gk_3,,40200010,0,3789700000,0,0,true,"[{type:4,param:80400001,value:149220},{type:10,param:0,value:5},{type:11,param:30130005,value:1},{type:33,value:25}]",140012861,240012861,
40012911,129章1关,129章1关1点,129章1关1点描述,129,1,0,,,,,,,2,40200004,5013640,49640000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012911,240012911,
40012912,129章1关,129章1关2点,129章1关2点描述,129,1,1,,,,,,,3,40200004,5113912,50136400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012912,240012912,
40012913,129章1关,129章1关3点,129章1关3点描述,129,1,2,,,,,,,1,40200004,5215178,50632800,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012913,240012913,
40012914,129章1关,129章1关4点,129章1关4点描述,129,1,3,,,,,,,1,40200004,5317436,51129200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012914,240012914,
40012915,129章1关,129章1关5点,129章1关5点描述,129,1,4,,,,,,,3,40200009,5420688,51625600,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012915,240012915,
40012916,129章1关,129章1关6点,129章1关6点描述,129,1,5,,,,,,,2,40200009,5577550,52618400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012916,240012916,
40012917,129章1关,129章1关7点,129章1关7点描述,129,1,6,,,,,,,1,40200001,5736398,53611200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012917,240012917,
40012918,129章1关,129章1关8点,129章1关8点描述,129,1,7,,,,,,,2,40200001,5897232,54604000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140012918,240012918,
40012921,129章2关,129章2关1点,129章2关1点描述,129,2,0,,,,,,,1,40200001,5124740,50740000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012921,240012921,
40012922,129章2关,129章2关2点,129章2关2点描述,129,2,1,,,,,,,1,40200001,5227234,51247400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012922,240012922,
40012923,129章2关,129章2关3点,129章2关3点描述,129,2,2,,,,,,,3,40200004,5330744,51754800,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012923,240012923,
40012924,129章2关,129章2关4点,129章2关4点描述,129,2,3,,,,,,,2,40200004,5435268,52262200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012924,240012924,
40012925,129章2关,129章2关5点,129章2关5点描述,129,2,4,,,,,,,2,40200006,5540808,52769600,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012925,240012925,
40012926,129章2关,129章2关6点,129章2关6点描述,129,2,5,,,,,,,3,40200006,5701146,53784400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012926,240012926,
40012927,129章2关,129章2关7点,129章2关7点描述,129,2,6,,,,,,,1,40200002,5863514,54799200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012927,240012927,
40012928,129章2关,129章2关8点,129章2关8点描述,129,2,7,,,,,,,2,40200002,6027912,55814000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140012928,240012928,
40012931,129章3关,129章3关1点,129章3关1点描述,129,3,0,,,,,,,3,40200008,5235840,51840000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012931,240012931,
40012932,129章3关,129章3关2点,129章3关2点描述,129,3,1,,,,,,,1,40200008,5340556,52358400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012932,240012932,
40012933,129章3关,129章3关3点,129章3关3点描述,129,3,2,,,,,,,3,40200001,5446310,52876800,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012933,240012933,
40012934,129章3关,129章3关4点,129章3关4点描述,129,3,3,,,,,,,3,40200001,5553100,53395200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012934,240012934,
40012935,129章3关,129章3关5点,129章3关5点描述,129,3,4,,,,,,,3,40200008,5660928,53913600,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012935,240012935,
40012936,129章3关,129章3关6点,129章3关6点描述,129,3,5,,,,,,,1,40200008,5824742,54950400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012936,240012936,
40012937,129章3关,129章3关7点,129章3关7点描述,129,3,6,,,,,,,2,40200003,5990630,55987200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012937,240012937,
40012938,129章3关,129章3关8点,129章3关8点描述,129,3,7,,,,,,,2,40200003,6158592,57024000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140012938,240012938,
40012941,129章4关,129章4关1点,129章4关1点描述,129,4,0,,,,,,,3,40200002,5346940,52940000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012941,240012941,
40012942,129章4关,129章4关2点,129章4关2点描述,129,4,1,,,,,,,2,40200002,5453878,53469400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012942,240012942,
40012943,129章4关,129章4关3点,129章4关3点描述,129,4,2,,,,,,,2,40200005,5561876,53998800,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012943,240012943,
40012944,129章4关,129章4关4点,129章4关4点描述,129,4,3,,,,,,,1,40200005,5670932,54528200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012944,240012944,
40012945,129章4关,129章4关5点,129章4关5点描述,129,4,4,,,,,,,1,40200009,5781048,55057600,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012945,240012945,
40012946,129章4关,129章4关6点,129章4关6点描述,129,4,5,,,,,,,1,40200009,5948338,56116400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012946,240012946,
40012947,129章4关,129章4关7点,129章4关7点描述,129,4,6,,,,,,,3,40200008,6117746,57175200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012947,240012947,
40012948,129章4关,129章4关8点,129章4关8点描述,129,4,7,,,,,,,1,40200008,6289272,58234000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140012948,240012948,
40012951,129章5关,129章5关1点,129章5关1点描述,129,5,0,,,,,,,3,40200006,5458040,54040000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012951,240012951,
40012952,129章5关,129章5关2点,129章5关2点描述,129,5,1,,,,,,,1,40200006,5567200,54580400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012952,240012952,
40012953,129章5关,129章5关3点,129章5关3点描述,129,5,2,,,,,,,2,40200009,5677442,55120800,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012953,240012953,
40012954,129章5关,129章5关4点,129章5关4点描述,129,5,3,,,,,,,2,40200009,5788764,55661200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012954,240012954,
40012955,129章5关,129章5关5点,129章5关5点描述,129,5,4,,,,,,,3,40200004,5901168,56201600,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012955,240012955,
40012956,129章5关,129章5关6点,129章5关6点描述,129,5,5,,,,,,,2,40200004,6071934,57282400,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012956,240012956,
40012957,129章5关,129章5关7点,129章5关7点描述,129,5,6,,,,,,,2,40200004,6244862,58363200,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5}]",140012957,240012957,
40012958,129章5关,129章5关8点,129章5关8点描述,129,5,7,,,,,,,3,40200004,6419952,59444000,10000,51600,false,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140012958,240012958,
40012961,地头蛇,地头蛇,地头蛇描述,129,6,0,10031209,10031239,10032209,第129BOSS,第129BOSS描述,gk_1,,40200010,0,3977120000,0,0,true,"[{type:4,param:80400001,value:150550},{type:10,param:0,value:5},{type:11,param:30130005,value:1},{type:33,value:25}]",140012961,240012961,
40013011,130章1关,130章1关1点,130章1关1点描述,130,1,0,,,,,,,3,40200001,5569140,55140000,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013011,240013011,
40013012,130章1关,130章1关2点,130章1关2点描述,130,1,1,,,,,,,2,40200001,5680522,55691400,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013012,240013012,
40013013,130章1关,130章1关3点,130章1关3点描述,130,1,2,,,,,,,1,40200004,5793008,56242800,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013013,240013013,
40013014,130章1关,130章1关4点,130章1关4点描述,130,1,3,,,,,,,3,40200004,5906596,56794200,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013014,240013014,
40013015,130章1关,130章1关5点,130章1关5点描述,130,1,4,,,,,,,2,40200005,6021288,57345600,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013015,240013015,
40013016,130章1关,130章1关6点,130章1关6点描述,130,1,5,,,,,,,1,40200005,6195530,58448400,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013016,240013016,
40013017,130章1关,130章1关7点,130章1关7点描述,130,1,6,,,,,,,1,40200001,6371978,59551200,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013017,240013017,
40013018,130章1关,130章1关8点,130章1关8点描述,130,1,7,,,,,,,1,40200001,6550632,60654000,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140013018,240013018,
40013021,130章2关,130章2关1点,130章2关1点描述,130,2,0,,,,,,,2,40200005,5680240,56240000,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013021,240013021,
40013022,130章2关,130章2关2点,130章2关2点描述,130,2,1,,,,,,,1,40200005,5793844,56802400,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013022,240013022,
40013023,130章2关,130章2关3点,130章2关3点描述,130,2,2,,,,,,,2,40200003,5908574,57364800,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013023,240013023,
40013024,130章2关,130章2关4点,130章2关4点描述,130,2,3,,,,,,,1,40200003,6024428,57927200,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013024,240013024,
40013025,130章2关,130章2关5点,130章2关5点描述,130,2,4,,,,,,,2,40200008,6141408,58489600,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013025,240013025,
40013026,130章2关,130章2关6点,130章2关6点描述,130,2,5,,,,,,,3,40200008,6319126,59614400,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013026,240013026,
40013027,130章2关,130章2关7点,130章2关7点描述,130,2,6,,,,,,,1,40200008,6499094,60739200,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013027,240013027,
40013028,130章2关,130章2关8点,130章2关8点描述,130,2,7,,,,,,,3,40200008,6681312,61864000,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140013028,240013028,
40013031,130章3关,130章3关1点,130章3关1点描述,130,3,0,,,,,,,1,40200009,5791340,57340000,10000,52000,false,"[{type:4,param:80400001,value:151880},{type:10,param:0,value:5}]",140013031,240013031,
