"升星id{id,int}(idx)","角色id{hcid,int}(num,hcid)","星级{star,int}(num,lv)","大星(int,bigstar)","头像","形象","生命(num,lf){lf,int}","物理攻击(num,ptk){ptk,int}","魔法攻击(num,stk){stk,int}","物理防御(num,pdf){pdf,int}","魔法防御(num,sdf){sdf,int}","升星的所有消耗{costList,json_funcs}(json,costList)","角色折算后的碎片数量{prizeList,json_funcs}(json,prizeList)","开启被动技能id",
21200958,21000032,28,6,,,13962,7407,0,1426,1109,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21200959,21000032,29,6,,,14824,7864,0,1514,1178,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21200960,21000032,30,7,,,15686,8322,0,1602,1246,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21200961,21000033,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21200962,21000033,2,1,,,171,93,0,17,14,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21200963,21000033,3,1,,,341,186,0,35,27,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21200964,21000033,4,1,,,512,279,0,52,41,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21200965,21000033,5,2,,,768,419,0,78,62,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21200966,21000033,6,2,,,1024,559,0,104,82,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21200967,21000033,7,2,,,1280,699,0,130,103,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21200968,21000033,8,2,,,1536,838,0,156,123,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21200969,21000033,9,3,,,1877,1025,0,191,151,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21200970,21000033,10,3,,,2219,1211,0,226,178,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21200971,21000033,11,3,,,2560,1397,0,260,205,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21200972,21000033,12,3,,,2901,1584,0,295,233,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21200973,21000033,13,4,,,3413,1863,0,347,274,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21200974,21000033,14,4,,,3925,2143,0,399,315,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21200975,21000033,15,4,,,4437,2422,0,451,356,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21200976,21000033,16,4,,,4949,2702,0,503,397,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21200977,21000033,17,4,,,5461,2981,0,556,438,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21200978,21000033,18,5,,,6144,3354,0,625,493,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21200979,21000033,19,5,,,6827,3726,0,694,548,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21200980,21000033,20,5,,,7509,4099,0,764,602,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21200981,21000033,21,5,,,8192,4472,0,833,657,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21200982,21000033,22,5,,,8875,4844,0,903,712,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21200983,21000033,23,5,,,9557,5217,0,972,767,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21200984,21000033,24,6,,,10411,5683,0,1059,835,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21200985,21000033,25,6,,,11264,6148,0,1146,904,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21200986,21000033,26,6,,,12117,6614,0,1233,972,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21200987,21000033,27,6,,,12971,7080,0,1319,1041,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21200988,21000033,28,6,,,13824,7546,0,1406,1109,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21200989,21000033,29,6,,,14677,8011,0,1493,1178,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21200990,21000033,30,7,,,15531,8477,0,1580,1246,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21200991,21000034,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21200992,21000034,2,1,,,177,90,0,17,14,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21200993,21000034,3,1,,,355,181,0,34,27,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21200994,21000034,4,1,,,533,271,0,51,41,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21200995,21000034,5,2,,,799,407,0,77,62,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21200996,21000034,6,2,,,1065,543,0,103,82,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21200997,21000034,7,2,,,1331,678,0,128,103,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21200998,21000034,8,2,,,1598,814,0,154,123,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21200999,21000034,9,3,,,1953,995,0,188,151,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21201000,21000034,10,3,,,2308,1176,0,222,178,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21201001,21000034,11,3,,,2663,1357,0,257,205,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21201002,21000034,12,3,,,3018,1538,0,291,233,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21201003,21000034,13,4,,,3550,1809,0,342,274,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21201004,21000034,14,4,,,4083,2081,0,394,315,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201005,21000034,15,4,,,4615,2352,0,445,356,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201006,21000034,16,4,,,5148,2624,0,496,397,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201007,21000034,17,4,,,5680,2895,0,548,438,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201008,21000034,18,5,,,6390,3257,0,616,493,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201009,21000034,19,5,,,7100,3619,0,685,548,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201010,21000034,20,5,,,7810,3981,0,753,602,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201011,21000034,21,5,,,8521,4342,0,822,657,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201012,21000034,22,5,,,9231,4704,0,890,712,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21201013,21000034,23,5,,,9941,5066,0,958,767,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21201014,21000034,24,6,,,10828,5518,0,1044,835,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21201015,21000034,25,6,,,11716,5971,0,1130,904,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21201016,21000034,26,6,,,12603,6423,0,1215,972,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21201017,21000034,27,6,,,13491,6875,0,1301,1041,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21201018,21000034,28,6,,,14378,7328,0,1386,1109,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21201019,21000034,29,6,,,15266,7780,0,1472,1178,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21201020,21000034,30,7,,,16154,8233,0,1558,1246,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21201021,21000035,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21201022,21000035,2,1,,,172,0,90,14,18,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21201023,21000035,3,1,,,345,0,181,28,36,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21201024,21000035,4,1,,,517,0,271,43,54,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21201025,21000035,5,2,,,776,0,407,64,80,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21201026,21000035,6,2,,,1034,0,543,85,107,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21201027,21000035,7,2,,,1293,0,678,106,134,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21201028,21000035,8,2,,,1551,0,814,128,161,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21201029,21000035,9,3,,,1896,0,995,156,196,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21201030,21000035,10,3,,,2241,0,1176,184,232,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21201031,21000035,11,3,,,2586,0,1357,213,268,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21201032,21000035,12,3,,,2930,0,1538,241,303,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21201033,21000035,13,4,,,3448,0,1809,284,357,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21201034,21000035,14,4,,,3965,0,2081,326,411,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201035,21000035,15,4,,,4482,0,2352,369,464,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201036,21000035,16,4,,,4999,0,2624,411,518,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201037,21000035,17,4,,,5516,0,2895,454,571,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201038,21000035,18,5,,,6206,0,3257,511,643,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201039,21000035,19,5,,,6895,0,3619,567,714,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201040,21000035,20,5,,,7585,0,3981,624,785,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201041,21000035,21,5,,,8274,0,4342,681,857,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201042,21000035,22,5,,,8964,0,4704,737,928,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21201043,21000035,23,5,,,9653,0,5066,794,1000,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21201044,21000035,24,6,,,10515,0,5518,865,1089,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21201045,21000035,25,6,,,11377,0,5971,936,1178,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21201046,21000035,26,6,,,12239,0,6423,1007,1267,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21201047,21000035,27,6,,,13101,0,6875,1078,1357,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21201048,21000035,28,6,,,13962,0,7328,1149,1446,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21201049,21000035,29,6,,,14824,0,7780,1220,1535,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21201050,21000035,30,7,,,15686,0,8233,1291,1624,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21201051,21000036,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21201052,21000036,2,1,,,172,0,90,14,17,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21201053,21000036,3,1,,,345,0,181,28,35,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21201054,21000036,4,1,,,517,0,271,43,52,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21201055,21000036,5,2,,,776,0,407,64,78,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21201056,21000036,6,2,,,1034,0,543,85,104,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21201057,21000036,7,2,,,1293,0,678,106,130,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21201058,21000036,8,2,,,1551,0,814,128,156,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21201059,21000036,9,3,,,1896,0,995,156,191,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21201060,21000036,10,3,,,2241,0,1176,184,226,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21201061,21000036,11,3,,,2586,0,1357,213,260,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21201062,21000036,12,3,,,2930,0,1538,241,295,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21201063,21000036,13,4,,,3448,0,1809,284,347,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21201064,21000036,14,4,,,3965,0,2081,326,399,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201065,21000036,15,4,,,4482,0,2352,369,451,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201066,21000036,16,4,,,4999,0,2624,411,503,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201067,21000036,17,4,,,5516,0,2895,454,556,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201068,21000036,18,5,,,6206,0,3257,511,625,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201069,21000036,19,5,,,6895,0,3619,567,694,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201070,21000036,20,5,,,7585,0,3981,624,764,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201071,21000036,21,5,,,8274,0,4342,681,833,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201072,21000036,22,5,,,8964,0,4704,737,903,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21201073,21000036,23,5,,,9653,0,5066,794,972,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21201074,21000036,24,6,,,10515,0,5518,865,1059,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21201075,21000036,25,6,,,11377,0,5971,936,1146,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21201076,21000036,26,6,,,12239,0,6423,1007,1233,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21201077,21000036,27,6,,,13101,0,6875,1078,1319,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21201078,21000036,28,6,,,13962,0,7328,1149,1406,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21201079,21000036,29,6,,,14824,0,7780,1220,1493,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21201080,21000036,30,7,,,15686,0,8233,1291,1580,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21201081,21000037,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21201082,21000037,2,1,,,264,40,0,26,21,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21201083,21000037,3,1,,,528,80,0,52,42,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21201084,21000037,4,1,,,791,120,0,78,63,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21201085,21000037,5,2,,,1187,179,0,118,95,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21201086,21000037,6,2,,,1583,239,0,157,126,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21201087,21000037,7,2,,,1979,299,0,196,158,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21201088,21000037,8,2,,,2374,359,0,235,189,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21201089,21000037,9,3,,,2902,438,0,288,231,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21201090,21000037,10,3,,,3430,518,0,340,273,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21201091,21000037,11,3,,,3957,598,0,392,315,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21201092,21000037,12,3,,,4485,678,0,445,357,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21201093,21000037,13,4,,,5276,797,0,523,421,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21201094,21000037,14,4,,,6068,917,0,602,484,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201095,21000037,15,4,,,6859,1036,0,680,547,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201096,21000037,16,4,,,7651,1156,0,759,610,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201097,21000037,17,4,,,8442,1275,0,837,673,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201098,21000037,18,5,,,9498,1435,0,942,757,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201099,21000037,19,5,,,10553,1594,0,1046,841,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201100,21000037,20,5,,,11608,1754,0,1151,925,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201101,21000037,21,5,,,12663,1913,0,1256,1009,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201102,21000037,22,5,,,13719,2072,0,1360,1093,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21201103,21000037,23,5,,,14774,2232,0,1465,1178,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21201104,21000037,24,6,,,16093,2431,0,1596,1283,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21201105,21000037,25,6,,,17412,2630,0,1727,1388,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21201106,21000037,26,6,,,18731,2830,0,1858,1493,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21201107,21000037,27,6,,,20050,3029,0,1988,1598,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21201108,21000037,28,6,,,21369,3228,0,2119,1703,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21201109,21000037,29,6,,,22689,3427,0,2250,1808,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21201110,21000037,30,7,,,24008,3627,0,2381,1914,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21201111,21000038,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21201112,21000038,2,1,,,256,39,0,26,21,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21201113,21000038,3,1,,,512,78,0,52,42,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21201114,21000038,4,1,,,768,117,0,78,62,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21201115,21000038,5,2,,,1152,176,0,118,94,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21201116,21000038,6,2,,,1536,235,0,157,125,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
